seller-sku	fulfillment-channel-sku	asin	condition-type	Warehouse-Condition-code	Quantity Available
RES_CHK_af7fe39d-5e3d-4ef9-bc5e-4	X001LHNUVN	1118677765	UsedLikeNew	SELLABLE	0
RES_CHK_ae7113da-7a64-4e1f-9f8a-3	X001LF46WR	0802094295	UsedLikeNew	SELLABLE	0
RES_CHK_af637c13-8a9b-4cf4-8f43-a	X001LJYZW9	1118749685	UsedLikeNew	SELLABLE	0
RES_CHK_ae6ea370-e2b0-4b40-a772-8	X001LEC0TT	194175984X	UsedLikeNew	SELLABLE	0
RES_CHK_ae8cfb21-ba17-4898-a659-5	X001LJX223	0870333615	UsedLikeNew	SELLABLE	0
RES_CHK_aec06c62-116e-47d0-a903-8	X001LDYLMT	1617291684	UsedLikeNew	SELLABLE	0
RES_CHK_ae75d38b-380e-48a6-b208-6	X001LJCX41	1595550577	UsedLikeNew	SELLABLE	0
RES_CHK_af63cd8a-f6c4-4f91-bfec-e	X001LG9OF5	0295993553	UsedLikeNew	SELLABLE	0
RES_CHK_b0688805-e62e-4f96-aef7-6	X001LG9ESR	0071486151	UsedLikeNew	SELLABLE	0
RES_CHK_afa7bd88-13d5-4705-9f07-3	X001LGW6E1	1568989377	UsedLikeNew	SELLABLE	0
RES_CHK_b00eb736-31a1-4693-9e32-1	X001LIXMH9	0813350492	UsedLikeNew	SELLABLE	0
RES_CHK_b00cdc26-866f-4b3a-85f1-9	X001LFHK61	1602591865	UsedLikeNew	SELLABLE	0
RES_CHK_b06282c7-1dd4-4acf-9354-8	X001LHYLO3	1878379739	UsedLikeNew	SELLABLE	0
RES_CHK_afe5c0b8-1312-430c-996e-2	X001LHQRJF	0195307542	UsedLikeNew	SELLABLE	0
RES_CHK_afa7aa80-22ff-4a84-b733-0	X001LEC035	1319149243	UsedLikeNew	SELLABLE	0
RES_CHK_b0734f4b-198f-4ea3-8489-6	X001LDRWXJ	081297753X	UsedLikeNew	SELLABLE	0
RES_CHK_b07aabea-4554-43b2-b26c-8	X001LJ5ILB	1285197283	UsedLikeNew	SELLABLE	0
RES_CHK_b060d0f1-518b-46b4-ab5c-d	X001LE9A1F	0465034993	UsedLikeNew	SELLABLE	0
RES_CHK_b02e9ff8-c3e0-4201-a1f7-f	X001LHQGUP	1421417340	UsedLikeNew	SELLABLE	0
RES_CHK_b089f246-de12-40b8-9ff2-3	X001LICKIV	0691160147	UsedLikeNew	SELLABLE	0
RES_CHK_af89dce2-5865-4ee0-acaf-4	X001LIE7LT	1520363486	UsedLikeNew	SELLABLE	0
RES_CHK_afbce3bb-52c9-4807-8cba-f	X001LJ8IJP	0190456906	UsedLikeNew	SELLABLE	0
RES_CHK_af945119-e888-40ef-8c02-a	X001LFYZAF	0199552096	UsedLikeNew	SELLABLE	0
RES_CHK_afd2e784-df61-4252-9e54-0	X001LHH89X	0071764291	UsedLikeNew	SELLABLE	0
RES_CHK_b04aa7eb-bc09-45f1-aadd-3	X001LF0IXX	1483331377	UsedLikeNew	SELLABLE	0
RES_CHK_afe307de-12b3-4359-95ed-e	X001LIVKQJ	0814775594	UsedLikeNew	SELLABLE	0
RES_CHK_b077aa5b-83cc-4905-a89e-b	X001LGENS3	0826121837	UsedLikeNew	SELLABLE	0
RES_CHK_b035c8ca-0dd3-4d35-98ff-0	X001LEC6FH	0916856038	UsedLikeNew	SELLABLE	0
RES_CHK_aff91c11-60ab-4541-8c1c-1	X001LHOWA1	0299182444	UsedLikeNew	SELLABLE	0
RES_CHK_b059f08c-caaf-4f4c-9fd8-f	X001LFKSVF	0486280918	UsedLikeNew	SELLABLE	0
RES_CHK_b0539152-66fc-4668-8a47-3	X001LHVT61	0470560568	UsedLikeNew	SELLABLE	0
RES_CHK_afb27e44-28f2-45c0-be74-2	X001LEFQ9P	1628454563	UsedLikeNew	SELLABLE	0
RES_CHK_b039497a-3133-450f-9f36-f	X001LKAQVR	0547034997	UsedLikeNew	SELLABLE	0
RES_CHK_afd42ef8-b7d2-4ff4-a55a-7	X001LFWFQB	0911226230	UsedLikeNew	SELLABLE	0
RES_CHK_b0633972-a7b6-43b3-9112-8	X001LI3BWP	0393342565	UsedLikeNew	SELLABLE	0
RES_CHK_afff8925-fa60-48aa-8e8e-c	X001LJIKG1	1500463388	UsedLikeNew	SELLABLE	0
RES_CHK_afcd07de-3806-4cb9-8782-b	X001LIUB9B	0875805833	UsedLikeNew	SELLABLE	0
RES_CHK_afe01c0f-9e0f-4237-870b-3	X001LHUI3L	0071808884	UsedLikeNew	SELLABLE	0
RES_CHK_aff9fbb8-163c-494b-8146-4	X001LEDRZF	1619492776	UsedLikeNew	SELLABLE	0
RES_CHK_b0320687-5ebd-4ef7-8492-b	X001LFCT03	1563925370	UsedLikeNew	SELLABLE	0
RES_CHK_afbfc3ac-3190-4c29-8b95-1	X001LHYU7B	1506302904	UsedLikeNew	SELLABLE	0
RES_CHK_b024d949-71c4-442b-8a9f-0	X001LHJ21F	1611632242	UsedLikeNew	SELLABLE	0
RES_CHK_b04182b9-5278-46a8-9ea3-e	X001LJN6BZ	1462515533	UsedLikeNew	SELLABLE	0
RES_CHK_af9c6aae-21e9-4951-b8e5-d	X001LDV9FV	1587147025	UsedLikeNew	SELLABLE	0
RES_CHK_afdbed0e-e2ec-4360-aafa-9	X001LG655R	0470525134	UsedLikeNew	SELLABLE	0
RES_CHK_b04ba70a-81bc-4881-806e-f	X001LIZD1R	0071845844	UsedLikeNew	SELLABLE	0
RES_CHK_b0714467-de01-446f-90b0-b	X001LJ5DTN	0471257087	UsedLikeNew	SELLABLE	0
RES_CHK_b00d974e-dee0-4639-8e84-b	X001LF5JOB	0199591156	UsedLikeNew	SELLABLE	0
RES_CHK_afb02ad3-8038-45c7-891e-3	X001LJLQWB	0932813941	UsedLikeNew	SELLABLE	0
RES_CHK_b042a760-1343-4d42-8b9a-a	X001LI3747	0300168179	UsedLikeNew	SELLABLE	0
RES_CHK_aff59d32-cdea-4bf8-ba24-4	X001LIVX4N	1464173583	UsedLikeNew	SELLABLE	0
RES_CHK_b00ceb95-32b1-4419-ae28-a	X001LL1LDD	1595550550	UsedLikeNew	SELLABLE	0
RES_CHK_b05ad4bd-2c04-4612-b29b-1	X001LHLHH7	0939798743	UsedLikeNew	SELLABLE	0
RES_CHK_b01af0bc-fc5d-4816-b3df-1	X001LF0CS9	0071597298	UsedLikeNew	SELLABLE	0
RES_CHK_afa2730d-be88-4646-8b2a-c	X001LIO4S5	1539724123	UsedLikeNew	SELLABLE	0
RES_CHK_b0209a61-bcd3-4746-9a29-c	X001LEA1XL	0061859974	UsedLikeNew	SELLABLE	0
RES_CHK_b04c4184-e13d-4eda-b951-5	X001LJP0S7	1472573692	UsedLikeNew	SELLABLE	0
RES_CHK_b0225a59-2e4c-445f-962c-6	X001LEOK0V	0738601012	UsedLikeNew	SELLABLE	0
RES_CHK_afd25829-3983-4091-b310-7	X001LHRRQ7	0674076133	UsedLikeNew	SELLABLE	0
RES_CHK_aff90b38-9e6b-4f34-b7c5-8	X001LJEMTZ	076522514X	UsedLikeNew	SELLABLE	0
RES_CHK_afd70ab6-5b50-4008-881d-1	X001LGL43F	0470889284	UsedLikeNew	SELLABLE	0
RES_CHK_b02ba6dc-525a-49e9-9d92-d	X001LJG9KP	0073519375	UsedLikeNew	SELLABLE	0
RES_CHK_b0001144-feb6-4d8d-b587-e	X001LG3235	0380717832	UsedLikeNew	SELLABLE	0
RES_CHK_afdf9400-f224-49ed-9c62-4	X001LGO8M9	1497521777	UsedLikeNew	SELLABLE	0
RES_CHK_affad802-52a2-49b3-abe3-b	X001LEITM1	0143036351	UsedLikeNew	SELLABLE	0
RES_CHK_aff53213-4d74-43d7-b7c7-2	X001LEPOER	1783337079	UsedLikeNew	SELLABLE	0
RES_CHK_b083adf0-2930-4dc4-81d8-c	X001LGQFRF	0142004170	UsedLikeNew	SELLABLE	0
RES_CHK_b0201d8e-f320-47c9-9b27-6	X001LDXPLH	0071745475	UsedLikeNew	SELLABLE	0
RES_CHK_af8eeaa6-6718-4af0-bd8c-2	X001LFDS5X	0300203659	UsedLikeNew	SELLABLE	0
RES_CHK_af8d36f2-c8d1-41d1-8cbc-3	X001LJCCKV	0930323866	UsedLikeNew	SELLABLE	0
RES_CHK_afe94003-044f-40e3-8d36-9	X001LG0MIX	0998584908	UsedLikeNew	SELLABLE	0
RES_CHK_b0171b53-e970-4d4b-903d-c	X001LE8WTV	1442212403	UsedLikeNew	SELLABLE	0
RES_CHK_afc717f2-cc5b-42b8-8ab6-f	X001LIZPSN	1319082688	UsedLikeNew	SELLABLE	0
RES_CHK_b027f4e5-15c5-43a5-985a-0	X001LED66Z	1941040535	UsedLikeNew	SELLABLE	0
RES_CHK_b05e83ef-cf1a-4edc-ac7e-c	X001LKLPP3	0323066577	UsedLikeNew	SELLABLE	0
RES_CHK_afd17d18-4355-4f4e-8bfd-c	X001LESGG5	0984884823	UsedLikeNew	SELLABLE	0
RES_CHK_b0605a9b-def5-4e5d-9dca-2	X001LIFCDV	1557345422	UsedLikeNew	SELLABLE	0
RES_CHK_aff80db1-c9c2-4ce8-a70b-8	X001LJ80UH	1484214323	UsedLikeNew	SELLABLE	0
RES_CHK_b0302ab7-a1d0-4137-b655-a	X001LF66P7	0802864201	UsedLikeNew	SELLABLE	0
RES_CHK_af99877b-9b51-4f7f-9eea-c	X001LJV1YJ	007007139X	UsedLikeNew	SELLABLE	0
RES_CHK_b007b0c3-2319-4d6a-8a1d-d	X001LJFHUX	0936728485	UsedLikeNew	SELLABLE	0
RES_CHK_b04f0451-cb34-4810-8834-8	X001LIS59T	1599631350	UsedLikeNew	SELLABLE	0
RES_CHK_b030f7f6-fa03-4d2c-a8c5-1	X001LK6SG9	0201533774	UsedLikeNew	SELLABLE	0
RES_CHK_b048cf8a-02d4-4678-92d3-0	X001LFGI2D	0195326342	UsedLikeNew	SELLABLE	0
RES_CHK_b026540d-c6de-4da2-9af6-7	X001LIYGKV	1579546382	UsedLikeNew	SELLABLE	0
RES_CHK_aff7baeb-ec90-4d60-92e3-e	X001LE5JBP	1583225811	UsedLikeNew	SELLABLE	0
RES_CHK_b04ccddb-b254-41ed-8b6d-8	X001LGDZHX	0807847232	UsedLikeNew	SELLABLE	0
RES_CHK_afa617f8-41dc-4e69-8b73-4	X001LHPFCP	1425802788	UsedLikeNew	SELLABLE	0
RES_CHK_afd4e172-eb46-41d1-b952-a	X001LI0L1J	0312294166	UsedLikeNew	SELLABLE	0
RES_CHK_b01f650b-1e1e-4a8a-b6da-d	X001LEBP77	0394502523	UsedLikeNew	SELLABLE	0
RES_CHK_afa7790e-7ba3-4849-bfed-4	X001LJ7CGP	0393240029	UsedLikeNew	SELLABLE	0
RES_CHK_b074aa95-d20f-4677-8c76-4	X001LE4WNL	0877798559	UsedLikeNew	SELLABLE	0
RES_CHK_b0266fa0-4738-4237-aeb6-5	X001LEU6YP	0393935663	UsedLikeNew	SELLABLE	0
RES_CHK_b00319f3-282c-446b-b84a-0	X001LGZAWL	1506209688	UsedLikeNew	SELLABLE	0
RES_CHK_afad0c68-bf25-469a-9e67-4	X001LJL5CR	0201895420	UsedLikeNew	SELLABLE	0
RES_CHK_b03b0e25-28b4-406a-b379-4	X001LEHZXZ	0520271424	UsedLikeNew	SELLABLE	0
RES_CHK_afa7e9fd-2279-46c3-b7e1-3	X001LETGF5	1617314110	UsedLikeNew	SELLABLE	0
RES_CHK_afd6bc35-c349-4112-9db6-9	X001LJWK5X	1403905843	UsedLikeNew	SELLABLE	0
RES_CHK_b001f685-762a-46a0-b050-0	X001LH31HV	1684030331	UsedLikeNew	SELLABLE	0
RES_CHK_b05425e3-3819-4140-9e92-b	X001LGZWJR	1449370829	UsedLikeNew	SELLABLE	0
RES_CHK_afc34513-c595-490e-872f-e	X001LG3VUJ	0880620978	UsedLikeNew	SELLABLE	0
RES_CHK_b02dcaa4-9904-42b0-8b1f-6	X001LG5JPJ	0077306295	UsedLikeNew	SELLABLE	0
RES_CHK_aff64de3-87c8-4876-a9b7-e	X001LJJ2TZ	0328881902	UsedLikeNew	SELLABLE	0
RES_CHK_affd2bba-18f8-4488-9656-c	X001LHNYW3	1259730093	UsedLikeNew	SELLABLE	0
RES_CHK_b022d077-3552-49ed-ad1f-1	X001LFCB2J	0321844270	UsedLikeNew	SELLABLE	0
RES_CHK_b039005d-5984-4942-81c3-b	X001LJOX03	0804125945	UsedLikeNew	SELLABLE	0
RES_CHK_b05b29a0-d64b-4ff6-9c3e-a	X001LF0U8L	0554025310	UsedLikeNew	SELLABLE	0
RES_CHK_b012461b-2448-4f2c-9311-1	X001LG8CYT	1942682050	UsedLikeNew	SELLABLE	0
RES_CHK_b0e95b45-3304-41fd-a472-c	X001LEZLG3	0674061985	UsedLikeNew	SELLABLE	0
RES_CHK_b120a845-7a59-43e9-aac8-e	X001LFAF8L	0819233595	UsedLikeNew	SELLABLE	0
RES_CHK_b13320e4-8356-4e62-97cd-6	X001LG6O7L	1118066677	UsedLikeNew	SELLABLE	0
RES_CHK_b1017a5b-fc10-413b-a81d-d	X001LE2B0R	0199753814	UsedLikeNew	SELLABLE	0
RES_CHK_b172e681-4e0e-4224-becc-9	X001LKBARL	0486252027	UsedLikeNew	SELLABLE	0
RES_CHK_b176be11-4c29-4197-a68e-b	X001LEYYKR	0325003661	UsedLikeNew	SELLABLE	0
RES_CHK_b16246dd-371d-4b2d-b897-e	X001LIRN2T	1585678848	UsedLikeNew	SELLABLE	0
RES_CHK_b0f12f15-3fc7-41ec-bda4-0	X001LGVTRV	0143035835	UsedLikeNew	SELLABLE	0
RES_CHK_b1229b61-c179-4416-85b4-7	X001LF8D03	0130504866	UsedLikeNew	SELLABLE	0
RES_CHK_b0c1b95f-bfd4-4ec8-ba3a-3	X001LFD1OV	1492981540	UsedLikeNew	SELLABLE	0
RES_CHK_b0d8dad8-26b7-4bca-a547-3	X001LG5M6F	1885061633	UsedLikeNew	SELLABLE	0
RES_CHK_b0d73dfb-8394-454a-9748-8	X001LFDSJJ	1118961544	UsedLikeNew	SELLABLE	0
RES_CHK_b0c03c84-ba5d-4ba5-bff4-8	X001LG87D5	1683288076	UsedLikeNew	SELLABLE	0
RES_CHK_b123a74f-9962-49e3-bbe1-1	X001LGX2BR	1259738671	UsedLikeNew	SELLABLE	0
RES_CHK_b12b7e26-6fba-4974-abfc-b	X001LF0QH1	1886822077	UsedLikeNew	SELLABLE	0
RES_CHK_b0ecffbb-a0f0-4da3-afbe-4	X001LEDRZZ	0470339454	UsedLikeNew	SELLABLE	0
RES_CHK_b0df5b15-2d38-4fa1-9016-d	X001LHVSMB	0029021901	UsedLikeNew	SELLABLE	0
RES_CHK_b158a5b6-861c-4c6a-a6f4-6	X001LGLBVF	0631128018	UsedLikeNew	SELLABLE	0
RES_CHK_b11297fc-b863-4d3a-a681-4	X001LF6P71	0194740196	UsedLikeNew	SELLABLE	0
RES_CHK_b1759be1-c074-42bc-b8e5-2	X001LEWEL3	1889150622	UsedLikeNew	SELLABLE	0
RES_CHK_b151d1df-0475-4599-9c93-4	X001LG4WWP	1585102237	UsedLikeNew	SELLABLE	0
RES_CHK_b18218f5-dcdf-436a-9c73-f	X001LHTHOR	0521377099	UsedLikeNew	SELLABLE	0
RES_CHK_b0d30c47-b096-42b3-847f-b	X001LEZACD	0879380713	UsedLikeNew	SELLABLE	0
RES_CHK_b16d43b3-e731-4b1b-a3c2-0	X001LJBCKR	1608712753	UsedLikeNew	SELLABLE	0
RES_CHK_b17d5e20-bfc3-445d-a19d-7	X001LJ4LG9	0134176103	UsedLikeNew	SELLABLE	0
RES_CHK_b117a72e-1f1f-42dd-a2f7-7	X001LGQ03T	1409447820	UsedLikeNew	SELLABLE	0
RES_CHK_b11cd30e-b20f-4b38-b42d-f	X001LEFBCH	0738612189	UsedLikeNew	SELLABLE	0
RES_CHK_b0e92bc4-70c2-450f-8fb6-2	X001LJ2DDR	141766360X	UsedLikeNew	SELLABLE	0
RES_CHK_b120ffcb-23d0-456e-ad95-e	X001LIZKXD	1519356404	UsedLikeNew	SELLABLE	0
RES_CHK_b143b59f-3086-44e8-a58e-6	X001LJY191	1438076290	UsedLikeNew	SELLABLE	0
RES_CHK_b0a5cfe6-b5a2-46a9-bbcf-3	X001LIET7B	0470429801	UsedLikeNew	SELLABLE	0
RES_CHK_b0a49b3e-23dd-427a-aa67-d	X001LIPMIB	1473925010	UsedLikeNew	SELLABLE	0
RES_CHK_b1471b70-77bd-4708-8963-1	X001LJB5GN	0071416323	UsedLikeNew	SELLABLE	0
RES_CHK_b0ca454a-cec6-4250-b567-5	X001LKK8CT	0398079242	UsedLikeNew	SELLABLE	0
RES_CHK_b161a864-a836-4561-869f-d	X001LHPTRL	0830825762	UsedLikeNew	SELLABLE	0
RES_CHK_b162902c-c040-4f8f-92b9-7	X001LF3NML	0394715020	UsedLikeNew	SELLABLE	0
RES_CHK_b152e0ad-a6ec-4f42-87b8-6	X001LIAZWJ	1845206479	UsedLikeNew	SELLABLE	0
RES_CHK_b0cb2a21-d715-4c0d-9b45-5	X001LI0RQD	1596672021	UsedLikeNew	SELLABLE	0
RES_CHK_b0bd8e5a-d9d8-4b7c-8ea5-f	X001LJMSHD	0307949427	UsedLikeNew	SELLABLE	0
RES_CHK_b0e6c4b6-ae23-454a-a1b3-4	X001LI0RA9	0932762409	UsedLikeNew	SELLABLE	0
RES_CHK_b10f10ea-c1fb-437d-89ae-9	X001LGHYQL	046509502X	UsedLikeNew	SELLABLE	0
RES_CHK_b0b58d1d-20e0-49be-bb23-0	X001LF5W9D	0787986038	UsedLikeNew	SELLABLE	0
RES_CHK_b186de6b-48b0-464f-bbdf-e	X001LHK9LR	0974063509	UsedLikeNew	SELLABLE	0
RES_CHK_b1019970-a165-4a88-a477-1	X001LGJDQP	1119038723	UsedLikeNew	SELLABLE	0
RES_CHK_b0e3cb25-54f4-4f20-afd3-4	X001LECDFZ	1506224687	UsedLikeNew	SELLABLE	0
RES_CHK_b0cd100f-7bf4-4eeb-8ee6-7	X001LF6E3B	0547875932	UsedLikeNew	SELLABLE	0
RES_CHK_b0a013bc-774f-4a3f-ab85-0	X001LHLVE1	0300116209	UsedLikeNew	SELLABLE	0
RES_CHK_b10fdaa6-0aca-4065-b467-6	X001LF6V57	0517703920	UsedLikeNew	SELLABLE	0
RES_CHK_b0e706d8-0e6b-42de-95c7-2	X001LE98U3	1882423135	UsedLikeNew	SELLABLE	0
RES_CHK_b1222835-4730-4fef-9303-d	X001LIYKDT	0764147552	UsedLikeNew	SELLABLE	0
RES_CHK_b13c50a2-7ce9-4a38-bb99-2	X001LECL61	0435905481	UsedLikeNew	SELLABLE	0
RES_CHK_b0bba725-d0c0-449c-b535-f	X001LG7PRT	1892989530	UsedLikeNew	SELLABLE	0
RES_CHK_b0db6830-5bf1-4024-bafd-c	X001LJ15TF	0803639457	UsedLikeNew	SELLABLE	0
RES_CHK_b0fd374c-ce8a-4fbe-ad82-6	X001LGEVLR	0299230546	UsedLikeNew	SELLABLE	0
RES_CHK_b0d2e132-ca78-4c7d-9739-9	X001LJACHB	1455774960	UsedLikeNew	SELLABLE	0
RES_CHK_b142be11-7c40-4fd9-8cdb-6	X001LE9R6X	0071814418	UsedLikeNew	SELLABLE	0
RES_CHK_b112fbae-32e8-4aee-984b-a	X001LE96PZ	1683364198	UsedLikeNew	SELLABLE	0
RES_CHK_b1134164-7857-40fb-adb8-4	X001LK7ZPR	0803660898	UsedLikeNew	SELLABLE	0
RES_CHK_b0e1e096-6eb0-445c-aa78-a	X001LHUTFN	0140422153	UsedLikeNew	SELLABLE	0
RES_CHK_b0bbe025-df6e-4d8a-ad74-6	X001LIGNY3	0544203976	UsedLikeNew	SELLABLE	0
RES_CHK_b123912d-760e-4d47-b330-0	X001LFE73P	1563927586	UsedLikeNew	SELLABLE	0
RES_CHK_b12d7f4e-f624-4b2b-bf3a-2	X001LI2RUR	1414387679	UsedLikeNew	SELLABLE	0
RES_CHK_b15d21cc-1bad-4ff2-af01-b	X001LEC61V	0966852842	UsedLikeNew	SELLABLE	0
RES_CHK_b0c4c7e1-2fea-4ca5-bde8-d	X001LE9M59	144034776X	UsedLikeNew	SELLABLE	0
RES_CHK_b1129f40-c19b-47b4-84f0-2	X001LG0SNH	0071847529	UsedLikeNew	SELLABLE	0
RES_CHK_b15b3e34-de64-481a-b62b-3	X001LJ7K4J	1565847792	UsedLikeNew	SELLABLE	0
RES_CHK_b0af1c00-afd2-476d-b0df-2	X001LHOT6N	1621201686	UsedLikeNew	SELLABLE	0
RES_CHK_b0b39abf-7440-441f-82c2-5	X001LGQSDL	1119038065	UsedLikeNew	SELLABLE	0
RES_CHK_b10691ab-d967-4579-8c0f-1	X001LETQ7D	1520109326	UsedLikeNew	SELLABLE	0
RES_CHK_b1284d94-54bb-49f4-910c-4	X001LGQSDB	1610730143	UsedLikeNew	SELLABLE	0
RES_CHK_b0d2c719-8aa4-4f2d-a539-c	X001LHSFHH	0134078942	UsedLikeNew	SELLABLE	0
RES_CHK_b1070688-deae-4a86-9d0f-0	X001LGJ67B	0071638709	UsedLikeNew	SELLABLE	0
RES_CHK_b18516ea-87be-4e23-aaf7-6	X001LE16WV	0140513299	UsedLikeNew	SELLABLE	0
RES_CHK_b0f38d28-e1f7-4e71-80f9-4	X001LI087V	1449358063	UsedLikeNew	SELLABLE	0
RES_CHK_b16df80c-dd73-490e-a9a9-4	X001LE5TO7	1933890517	UsedLikeNew	SELLABLE	0
RES_CHK_b18665e8-12e8-42c1-90ec-7	X001LI9AON	1509512179	UsedLikeNew	SELLABLE	0
RES_CHK_b13a4033-e4ad-42e4-a90a-7	X001LGHLC3	0316225797	UsedLikeNew	SELLABLE	0
RES_CHK_b11487a6-1166-4ffa-8bd1-9	X001LG3VTP	0964575760	UsedLikeNew	SELLABLE	0
RES_CHK_b10f9ce5-ebd2-4704-90b2-a	X001LH46NT	0807750026	UsedLikeNew	SELLABLE	0
RES_CHK_b109e6f0-0668-4019-bfba-5	X001LJH6A7	1596950013	UsedLikeNew	SELLABLE	0
RES_CHK_b0ca87e0-9145-4d92-b85f-7	X001LEU6YF	1448691621	UsedLikeNew	SELLABLE	0
RES_CHK_b0d1ce75-027e-4a9a-88d8-7	X001LH1XZX	0394475291	UsedLikeNew	SELLABLE	0
RES_CHK_b154b102-d281-4d3e-a0eb-0	X001LEBCMF	0966537394	UsedLikeNew	SELLABLE	0
RES_CHK_b1574772-1f3d-4fac-9335-d	X001LE1S79	039332124X	UsedLikeNew	SELLABLE	0
RES_CHK_b0f7f75a-24a7-450e-a864-1	X001LJAY51	0133684822	UsedLikeNew	SELLABLE	0
RES_CHK_b12ea70b-3584-4348-8dfa-9	X001LJ8IQ3	0375727213	UsedLikeNew	SELLABLE	0
RES_CHK_b092be96-0fab-42c3-90dc-4	X001LJCX2X	1451184727	UsedLikeNew	SELLABLE	0
RES_CHK_b0ad2929-1d85-49c3-8aaf-0	X001LISZV7	1942321996	UsedLikeNew	SELLABLE	0
RES_CHK_b0a44fb4-e089-4701-a1a9-8	X001LG221D	0134812352	UsedLikeNew	SELLABLE	0
RES_CHK_b12b2c53-999a-48c4-850a-7	X001LJX22D	0890092117	UsedLikeNew	SELLABLE	0
RES_CHK_b131f691-2307-424a-aadb-b	X001LHTOIB	0618714863	UsedLikeNew	SELLABLE	0
RES_CHK_b109c752-1604-4584-b19e-1	X001LEAN4N	039335234X	UsedLikeNew	SELLABLE	0
RES_CHK_b0d2e400-e021-4757-8ca5-8	X001LJH3DH	1596411163	UsedLikeNew	SELLABLE	0
RES_CHK_b1170148-e132-47fc-ae23-7	X001LIYJL7	0874241588	UsedLikeNew	SELLABLE	0
RES_CHK_b09448ff-531f-4e6e-81f7-9	X001LK4QWH	0486601641	UsedLikeNew	SELLABLE	0
RES_CHK_b14d4eac-f54a-4a4f-b7f2-c	X001LINRU1	1568364180	UsedLikeNew	SELLABLE	0
RES_CHK_b179c2c0-62c4-47ad-8ae5-a	X001LIVVTP	0812972864	UsedLikeNew	SELLABLE	0
RES_CHK_b0d891a0-f249-4526-820f-9	X001LICXHT	0987246755	UsedLikeNew	SELLABLE	0
RES_CHK_b111a807-00ba-415d-b5cb-6	X001LFZRMZ	1435497139	UsedLikeNew	SELLABLE	0
RES_CHK_b128ffdb-72ca-4be9-81a9-d	X001LHP5AH	0881333735	UsedLikeNew	SELLABLE	0
RES_CHK_b1f5cb99-5c3b-43e7-84ed-6	X001LEDZ2P	0071798277	UsedLikeNew	SELLABLE	0
RES_CHK_b28fd08e-d756-4577-9c1c-b	X001LG8C21	0199535760	UsedLikeNew	SELLABLE	0
RES_CHK_b1e2d1a6-3806-4559-b1f5-d	X001LEDFD9	1440245630	UsedLikeNew	SELLABLE	0
RES_CHK_b1ed5e2c-535a-4ad4-92ff-f	X001LEGF2H	0393937917	UsedLikeNew	SELLABLE	0
RES_CHK_b28453a9-bfe5-4b22-9d01-7	X001LG2C3B	0486448061	UsedLikeNew	SELLABLE	0
RES_CHK_b293238a-2344-4d8e-9d78-4	X001LF2D0J	331947457X	UsedLikeNew	SELLABLE	0
RES_CHK_b24d990e-4b72-482a-add5-6	X001LEMGJX	1119134153	UsedLikeNew	SELLABLE	0
RES_CHK_b1b86d23-717d-4a4f-b300-2	X001LJN6N3	1565847423	UsedLikeNew	SELLABLE	0
RES_CHK_b24ab4a2-647a-4ef4-804c-d	X001LFN2L3	039397636X	UsedLikeNew	SELLABLE	0
RES_CHK_b28c817c-ac42-4ff0-930c-c	X001LFOLTZ	0071835008	UsedLikeNew	SELLABLE	0
RES_CHK_b2198dc9-1f2a-4ac7-9ffe-c	X001LE4N1H	0399563121	UsedLikeNew	SELLABLE	0
RES_CHK_b22e7675-5bb5-44f5-a3d8-0	X001LFDIWL	0528994956	UsedLikeNew	SELLABLE	0
RES_CHK_b27484fc-1eda-4b44-83b6-8	X001LJQYAZ	1606132156	UsedLikeNew	SELLABLE	0
RES_CHK_b1c99a5a-366e-4dea-acfd-9	X001LHW285	1568364032	UsedLikeNew	SELLABLE	0
RES_CHK_b211ed78-be12-4308-8043-a	X001LEDJK3	0143118056	UsedLikeNew	SELLABLE	0
RES_CHK_b20b78c3-8495-4be1-ad65-4	X001LDYV79	1559363843	UsedLikeNew	SELLABLE	0
RES_CHK_b1ad8768-e6b3-4890-830b-a	X001LECB57	0226923428	UsedLikeNew	SELLABLE	0
RES_CHK_b22cd6f9-72f2-4e3f-99b7-2	X001LEJ051	0811225828	UsedLikeNew	SELLABLE	0
RES_CHK_b27d8168-b9be-4899-a91a-4	X001LJE44N	0131991523	UsedLikeNew	SELLABLE	0
RES_CHK_b23cda4c-b234-4fe9-b623-7	X001LEGE6T	1617316202	UsedLikeNew	SELLABLE	0
RES_CHK_b27eb52e-f47a-4b65-848d-7	X001LI3QLV	1402260652	UsedLikeNew	SELLABLE	0
RES_CHK_b25645e6-352e-4081-9c8d-9	X001LJXW19	0325048045	UsedLikeNew	SELLABLE	0
RES_CHK_b22ba963-9c92-45ab-a1bd-8	X001LFLYH7	0140436766	UsedLikeNew	SELLABLE	0
RES_CHK_b26038fa-c19c-48c1-8372-3	X001LJFUXH	0595138985	UsedLikeNew	SELLABLE	0
RES_CHK_b1bf0516-1526-4e0e-98f4-0	X001LJ527V	0821846833	UsedLikeNew	SELLABLE	0
RES_CHK_b1ece51e-3185-4a71-9ad3-a	X001LGA30Z	0802871364	UsedLikeNew	SELLABLE	0
RES_CHK_b1e7bf31-7f41-4307-9cd3-e	X001LEF5JB	0071849297	UsedLikeNew	SELLABLE	0
RES_CHK_b1a6b58b-3216-40d2-b33f-4	X001LGJPHH	0393923207	UsedLikeNew	SELLABLE	0
